,a1,a2,a1_coefficients,a2_coefficients,a3_coefficient,c1_coefficients,c2_coefficients,ETL_stack_sequence1,ETL_stack_sequence2,ETL_stack_sequence3,ETL_thickness1,ETL_thickness2,HTL_additives_compounds1,HTL_additives_compounds2,HTL_additives_compounds3,Perovskite_deposition_solvents1,Perovskite_deposition_solvents2,Perovskite_deposition_solvents3,HTL_stack_sequence1,Perovskite_deposition_thermal_annealing_temperature1,Perovskite_deposition_thermal_annealing_temperature2,Perovskite_deposition_thermal_annealing_time1,Perovskite_deposition_thermal_annealing_time2,JV_default_PCE
5990,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,0.0,0.0,25.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,40,100,3.0,5.0,0
5991,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,0.0,0.0,25.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,40,100,3.0,5.0,0
5992,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,0.0,0.0,25.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,40,100,3.0,5.0,0
5993,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,0.0,0.0,25.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,40,100,3.0,5.0,0
5994,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,30.0,0.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,50,100,2.0,10.0,0
5995,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,30.0,0.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,50,100,2.0,10.0,0
5996,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,30.0,0.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,50,100,2.0,10.0,0
5997,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,30.0,0.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,50,100,2.0,10.0,0
5998,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,30.0,0.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,50,100,2.0,10.0,0
5999,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,30.0,0.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,50,100,2.0,10.0,0
6000,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,30.0,0.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,50,100,2.0,10.0,0
6001,167.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,10.0,0.0,0
6002,167.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,10.0,0.0,0
6003,253.0,0.0,1.0,0.0,0.0,1.0,2.0,720.64,0.0,0.0,50.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,127.94,75,0,5.0,0.0,0
6004,253.0,0.0,1.0,0.0,0.0,1.0,2.0,910.9,0.0,0.0,50.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,70000.0,75,0,5.0,0.0,0
6005,253.0,0.0,1.0,0.0,0.0,1.0,2.0,720.64,0.0,0.0,50.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,70000.0,75,0,5.0,0.0,0
6006,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,910.9,0.0,30.0,10.0,0.0,0.0,0.0,253.8,0.0,0.0,127.94,150,25,10.0,0.0,0
6007,217.0,0.0,1.0,0.0,0.0,3.0,0.0,81.4,0.0,0.0,30.0,0.0,0.0,0.0,0.0,253.8,0.0,0.0,127.94,150,25,10.0,0.0,0
6008,167.0,494.5,0.03,0.945,0.025,0.075,2.925,118.71,0.0,0.0,30.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,150,0,20.0,0.0,0
6009,253.0,31.1,0.85,0.15,0.0,0.55,2.45,47.86,47.86,0.0,30.0,200.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,90.0,0.0,0
6010,253.0,31.1,0.85,0.15,0.0,0.55,2.45,47.86,47.86,0.0,30.0,200.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,90.0,0.0,0
6011,253.0,31.1,0.85,0.15,0.0,0.55,2.45,47.86,47.86,0.0,30.0,200.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,90.0,0.0,0
6012,253.0,31.1,0.85,0.15,0.0,0.55,2.45,47.86,47.86,0.0,30.0,200.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,90.0,0.0,0
6013,253.0,31.1,0.85,0.15,0.0,0.55,2.45,47.86,47.86,0.0,30.0,200.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,90.0,0.0,1
6014,253.0,31.1,0.85,0.15,0.0,0.55,2.45,47.86,47.86,0.0,30.0,200.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,90.0,0.0,0
6015,167.0,494.5,0.05,0.83,0.17,0.45,2.55,47.86,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,0
6016,167.0,494.5,0.05,0.83,0.17,0.45,2.55,47.86,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,0
6017,167.0,494.5,0.05,0.83,0.17,0.45,2.55,47.86,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,0
6018,167.0,494.5,0.05,0.83,0.17,0.45,2.55,47.86,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,0
6019,167.0,494.5,0.05,0.83,0.17,0.45,2.55,47.86,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,60.0,0.0,0
6020,217.0,0.0,1.0,0.0,0.0,3.0,0.0,910.9,0.0,0.0,25.0,0.0,0.0,0.0,0.0,18.0,78.0,0.0,70000.0,100,0,2.0,0.0,0
6021,217.0,0.0,1.0,0.0,0.0,3.0,0.0,910.9,0.0,0.0,25.0,0.0,0.0,0.0,0.0,18.0,78.0,0.0,70000.0,100,0,2.0,0.0,0
6022,217.0,0.0,1.0,0.0,0.0,3.0,0.0,910.9,0.0,0.0,25.0,0.0,0.0,0.0,0.0,18.0,78.0,0.0,70000.0,100,0,2.0,0.0,0
6023,217.0,0.0,1.0,0.0,0.0,3.0,0.0,910.9,360.45,0.0,30.0,8.0,0.0,0.0,0.0,18.0,78.0,0.0,18.0,100,0,20.0,0.0,0
6024,217.0,0.0,1.0,0.0,0.0,3.0,0.0,910.9,360.45,0.0,30.0,8.0,0.0,0.0,0.0,18.0,78.0,0.0,18.0,100,0,20.0,0.0,0
6025,217.0,0.0,1.0,0.0,0.0,3.0,0.0,910.9,360.45,0.0,30.0,8.0,0.0,0.0,0.0,18.0,78.0,0.0,79.9,100,0,20.0,0.0,0
6026,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,910.9,0.0,30.0,20.0,253.8,266.0,0.0,0.0,0.0,0.0,1787.74,100,0,60.0,0.0,0
6027,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,910.9,0.0,30.0,20.0,253.8,266.0,0.0,0.0,0.0,0.0,1787.74,120,0,60.0,0.0,0
6028,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,910.9,0.0,30.0,20.0,253.8,266.0,0.0,0.0,0.0,0.0,1787.74,120,0,60.0,0.0,0
6029,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,910.9,0.0,30.0,20.0,253.8,266.0,0.0,0.0,0.0,0.0,1787.74,110,0,60.0,0.0,0
6030,217.0,0.0,1.0,0.0,0.0,3.0,0.0,253.8,720.64,0.0,10.0,25.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,100,100,5.0,5.0,0
6031,217.0,0.0,1.0,0.0,0.0,3.0,0.0,253.8,0.0,0.0,10.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,100,100,5.0,5.0,0
6032,217.0,0.0,1.0,0.0,0.0,3.0,0.0,720.64,0.0,0.0,25.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,100,100,5.0,5.0,0
6033,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,200.0,39.1,253.8,266.0,253.8,0.0,0.0,1787.74,80,80,30.0,30.0,0
6034,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,200.0,39.1,253.8,266.0,253.8,0.0,0.0,1787.74,80,80,30.0,30.0,0
6035,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,200.0,39.1,253.8,266.0,253.8,0.0,0.0,1787.74,80,80,30.0,30.0,0
6036,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,200.0,39.1,253.8,266.0,253.8,0.0,0.0,1787.74,80,80,30.0,30.0,0
6037,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,300.0,253.8,266.0,0.0,99.13,0.0,0.0,1787.74,25,0,10.0,0.0,0
6038,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,200.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,110,0,30.0,0.0,0
6039,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,200.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,110,0,30.0,0.0,0
6040,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,200.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,110,0,30.0,0.0,0
6041,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,200.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,110,0,30.0,0.0,0
6042,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,200.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,110,0,30.0,0.0,0
6043,167.0,0.0,1.0,0.0,0.0,1.0,2.0,47.86,47.86,0.0,65.0,250.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,220,0,4.0,0.0,0
6044,167.0,0.0,1.0,0.0,0.0,1.0,2.0,47.86,47.86,0.0,65.0,250.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,220,0,4.0,0.0,0
6045,167.0,0.0,1.0,0.0,0.0,1.0,2.0,47.86,47.86,0.0,65.0,250.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,220,0,4.0,0.0,0
6046,100.02,494.5,2.0,0.85,0.15,1.05,5.95,47.86,47.86,0.0,70.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,25,150,0.0,20.0,0
6047,100.02,494.5,2.0,0.85,0.15,1.05,5.95,47.86,47.86,0.0,70.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,25,150,0.0,20.0,0
6048,167.0,31.1,0.05,0.17,1.38,1.0,2.6,47.86,47.86,0.0,70.0,100.0,253.8,266.0,0.0,18.0,78.0,253.8,1787.74,100,0,17.5,0.0,0
6049,253.0,31.1,0.3,0.7,0.0,3.0,0.0,118.71,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
6050,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,195.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,180.0,0.0,0
6051,217.0,0.0,1.0,0.0,0.0,3.0,0.0,118.71,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
6052,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,195.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,180.0,0.0,0
6053,199.634,494.5,0.015,0.29,0.695,3.0,0.0,118.71,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
6054,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,720.64,0.0,50.0,30.0,253.8,253.8,266.0,18.0,253.8,0.0,1787.74,100,0,45.0,0.0,0
6055,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,195.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,180.0,0.0,0
6056,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,150.0,253.8,266.0,0.0,18.0,253.8,0.0,1787.74,70,120,30.0,20.0,0
6057,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,195.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,180.0,0.0,0
6058,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,150.0,253.8,266.0,0.0,18.0,253.8,0.0,1787.74,70,120,30.0,20.0,0
6059,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,150.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,120,30.0,20.0,0
6060,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,195.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,180.0,0.0,0
6061,253.0,31.1,0.75,0.25,0.0,0.75,2.25,118.71,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,120,0,20.0,0.0,0
6062,253.0,31.1,0.75,0.25,0.0,0.75,2.25,118.71,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,120,0,20.0,0.0,0
6063,217.0,0.0,1.0,0.0,0.0,3.0,0.0,910.9,0.0,0.0,40.0,0.0,35.45,0.0,0.0,78.0,86.1,0.0,253.8,100,0,10.0,0.0,1
6064,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,250.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,3,5,40.0,100.0,0
6065,217.0,0.0,1.0,0.0,0.0,3.0,0.0,910.9,360.45,0.0,0.0,0.0,0.0,0.0,0.0,18.0,78.0,0.0,157.15,50,85,2.0,30.0,0
6066,217.0,0.0,1.0,0.0,0.0,3.0,0.0,910.9,360.45,0.0,0.0,0.0,0.0,0.0,0.0,18.0,78.0,0.0,157.15,50,85,2.0,30.0,0
6067,217.0,0.0,1.0,0.0,0.0,3.0,0.0,910.9,360.45,0.0,0.0,0.0,0.0,0.0,0.0,18.0,78.0,0.0,157.15,50,85,2.0,30.0,1
6068,217.0,0.0,1.0,0.0,0.0,3.0,0.0,910.9,360.45,0.0,0.0,0.0,0.0,0.0,0.0,18.0,78.0,0.0,157.15,50,85,2.0,30.0,1
6069,217.0,0.0,1.0,0.0,0.0,3.0,0.0,910.9,360.45,0.0,0.0,0.0,0.0,0.0,0.0,18.0,78.0,0.0,157.15,50,85,2.0,30.0,0
6070,217.0,0.0,1.0,0.0,0.0,3.0,0.0,910.9,360.45,0.0,0.0,0.0,0.0,0.0,0.0,18.0,78.0,0.0,157.15,50,85,2.0,30.0,0
6071,217.0,0.0,1.0,0.0,0.0,3.0,0.0,910.9,360.45,0.0,0.0,0.0,0.0,0.0,0.0,18.0,78.0,0.0,157.15,50,85,2.0,30.0,0
6072,217.0,0.0,1.0,0.0,0.0,3.0,0.0,910.9,360.45,0.0,0.0,0.0,0.0,0.0,0.0,18.0,78.0,0.0,157.15,50,85,2.0,30.0,0
6073,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,200.0,253.8,266.0,0.0,18.0,0.0,0.0,157.15,100,0,10.0,0.0,0
6074,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,200.0,253.8,266.0,0.0,18.0,0.0,0.0,157.15,100,0,10.0,0.0,0
6075,253.0,31.1,0.7,0.3,0.0,0.1,2.9,118.71,0.0,0.0,30.0,0.0,0.0,0.0,0.0,253.8,0.0,0.0,253.8,70,150,1.0,15.0,0
6076,253.0,31.1,0.7,0.3,0.0,0.1,2.9,118.71,0.0,0.0,30.0,0.0,0.0,0.0,0.0,253.8,0.0,0.0,253.8,70,150,1.0,15.0,0
6077,253.0,31.1,0.7,0.3,0.0,0.1,2.9,118.71,0.0,0.0,30.0,0.0,0.0,0.0,0.0,253.8,0.0,0.0,253.8,70,150,1.0,15.0,0
6078,253.0,31.1,0.7,0.3,0.0,0.1,2.9,118.71,0.0,0.0,30.0,0.0,0.0,0.0,0.0,253.8,0.0,0.0,253.8,70,150,1.0,15.0,0
6079,253.0,31.1,0.7,0.3,0.0,0.1,2.9,118.71,0.0,0.0,30.0,0.0,0.0,0.0,0.0,253.8,0.0,0.0,253.8,70,150,1.0,15.0,0
6080,253.0,31.1,0.7,0.3,0.0,0.1,2.9,118.71,0.0,0.0,30.0,0.0,0.0,0.0,0.0,253.8,0.0,0.0,253.8,70,150,1.0,15.0,0
6081,60.1,0.0,3.0,0.0,0.0,5.0,0.0,47.86,47.86,0.0,50.0,156.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
6082,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,156.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
6083,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,156.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
6084,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,156.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
6085,60.1,0.0,3.0,0.0,0.0,5.0,0.0,47.86,47.86,0.0,50.0,156.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
6086,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,156.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
6087,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,156.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
6088,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,156.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
6089,31.1,0.0,2.0,0.0,0.0,4.0,0.0,47.86,47.86,0.0,50.0,156.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
6090,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,156.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
6091,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,156.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
6092,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,156.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
6093,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,50.0,156.0,39.1,253.8,266.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
6094,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,250.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,3,5,40.0,100.0,0
6095,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,250.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,3,5,40.0,100.0,0
6096,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,250.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,3,5,40.0,100.0,0
6097,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,250.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,3,5,40.0,100.0,0
6098,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,0.0,250.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,3,5,40.0,100.0,0
6099,253.0,31.1,0.85,0.15,0.0,0.45,2.55,47.86,47.86,0.0,0.0,140.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,20.0,0.0,0
6100,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,20.0,0.0,0
6101,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,20.0,0.0,0
6102,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,20.0,0.0,0
6103,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,40.0,0.0,253.8,266.0,0.0,18.0,0.0,0.0,1787.74,100,0,20.0,0.0,0
6104,253.0,31.1,0.3,0.7,0.0,3.0,0.0,118.71,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
6105,199.634,494.5,0.005,0.3,0.695,3.0,0.0,118.71,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
6106,199.634,494.5,0.005,0.3,0.695,3.0,0.0,118.71,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
6107,199.634,494.5,0.01,0.29,0.7,3.0,0.0,118.71,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
6108,199.634,494.5,0.01,0.29,0.7,3.0,0.0,118.71,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
6109,199.634,494.5,0.015,0.29,0.695,3.0,0.0,118.71,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
6110,199.634,494.5,0.015,0.29,0.695,3.0,0.0,118.71,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
6111,199.634,494.5,0.02,0.29,0.69,3.0,0.0,118.71,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
6112,199.634,494.5,0.02,0.29,0.69,3.0,0.0,118.71,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
6113,199.634,494.5,0.04,0.29,0.67,3.0,0.0,118.71,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
6114,199.634,494.5,0.04,0.28,0.68,3.0,0.0,118.71,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
6115,199.634,494.5,0.015,0.29,0.695,3.0,0.0,118.71,0.0,0.0,30.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
6116,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,10.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,140,0,10.0,0.0,0
6117,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,10.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,140,0,10.0,0.0,0
6118,217.0,0.0,1.0,0.0,0.0,0.15,2.85,47.86,0.0,0.0,10.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,140,0,10.0,0.0,0
6119,217.0,0.0,1.0,0.0,0.0,0.15,2.85,47.86,0.0,0.0,10.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,140,0,10.0,0.0,0
6120,217.0,0.0,1.0,0.0,0.0,0.3,2.7,47.86,0.0,0.0,10.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,140,0,10.0,0.0,0
6121,217.0,0.0,1.0,0.0,0.0,0.3,2.7,47.86,0.0,0.0,10.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,140,0,10.0,0.0,0
6122,217.0,0.0,1.0,0.0,0.0,0.45,2.55,47.86,0.0,0.0,10.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,140,0,10.0,0.0,0
6123,217.0,0.0,1.0,0.0,0.0,0.45,2.55,47.86,0.0,0.0,10.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,140,0,10.0,0.0,0
6124,217.0,0.0,1.0,0.0,0.0,0.6,2.4,47.86,0.0,0.0,10.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,140,0,10.0,0.0,0
6125,217.0,0.0,1.0,0.0,0.0,0.6,2.4,47.86,0.0,0.0,10.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,140,0,10.0,0.0,0
6126,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,25.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
6127,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,25.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,10.0,0.0,0
6128,167.0,494.5,0.05,0.79,0.16,0.3,2.7,118.71,0.0,0.0,15.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,30.0,0.0,0
6129,167.0,494.5,0.05,0.79,0.16,0.3,2.7,118.71,0.0,0.0,15.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,30.0,0.0,0
6130,167.0,494.5,0.05,0.79,0.16,0.3,2.7,118.71,0.0,0.0,15.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,30.0,0.0,0
6131,167.0,494.5,0.05,0.79,0.16,0.3,2.7,118.71,0.0,0.0,15.0,0.0,253.8,266.0,0.0,18.0,78.0,0.0,1787.74,100,0,30.0,0.0,0
6132,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,0.0,0.0,50.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,100,0,10.0,0.0,0
6133,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,253.8,0.0,50.0,2.3,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,100,0,10.0,0.0,0
6134,217.0,0.0,1.0,0.0,0.0,3.0,0.0,253.8,0.0,0.0,1.5,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,100,0,10.0,0.0,0
6135,217.0,0.0,1.0,0.0,0.0,3.0,0.0,47.86,47.86,0.0,400.0,0.0,253.8,266.0,0.0,253.8,0.0,0.0,1787.74,70,70,30.0,30.0,0
